angle_1,angle_1_t,d_angle_1_t,angle_2,angle_2_t,d_angle_2_t
-1.25454,-1.20788,-0.10404,1.64551,1.6692,-0.0827628
-1.25468,-1.20809,-0.104362,1.64527,1.66938,-0.0838427
-1.25482,-1.20832,-0.104231,1.64503,1.66958,-0.0848621
-1.25496,-1.20855,-0.105271,1.64479,1.66975,-0.0858826
-1.25509,-1.20878,-0.104659,1.64455,1.6699,-0.0868214
-1.25523,-1.20902,-0.10495,1.64431,1.67004,-0.0877279
-1.25537,-1.20922,-0.104355,1.64407,1.6701,-0.0885592
-1.2555,-1.20942,-0.104661,1.64383,1.67016,-0.0893643
-1.25564,-1.20963,-0.10408,1.64359,1.67016,-0.0901001
-1.25578,-1.20986,-0.103528,1.64335,1.67019,-0.0907714
-1.25591,-1.21006,-0.103439,1.64311,1.6701,-0.0914048
-1.25605,-1.21024,-0.103355,1.64287,1.66999,-0.0920023
-1.25619,-1.21044,-0.104148,1.64263,1.66987,-0.0926096
-1.25632,-1.21064,-0.103301,1.64239,1.66972,-0.0931442
-1.25646,-1.21085,-0.101625,1.64215,1.66955,-0.0935682
-1.2566,-1.21102,-0.102795,1.64191,1.66935,-0.0940296
-1.25673,-1.21123,-0.102307,1.64167,1.66911,-0.0944434
-1.25687,-1.2114,-0.101843,1.64143,1.66882,-0.0948134
-1.257,-1.2116,-0.101112,1.64119,1.66853,-0.0951284
-1.25714,-1.21178,-0.100709,1.64094,1.66813,-0.0954074
-1.25728,-1.21195,-0.100034,1.6407,1.66772,-0.0956387
-1.25741,-1.21213,-0.0985215,1.64046,1.66725,-0.0957829
-1.25755,-1.2123,-0.0970843,1.64022,1.66679,-0.095848
-1.25768,-1.21248,-0.095719,1.63998,1.66621,-0.0958415
-1.25782,-1.21262,-0.094858,1.63974,1.6656,-0.0957923
-1.25795,-1.2128,-0.0940401,1.63949,1.66493,-0.0957047
-1.25809,-1.21297,-0.0923909,1.63925,1.66423,-0.095539
-1.25822,-1.21312,-0.0916963,1.63901,1.66344,-0.0953469
-1.25836,-1.21329,-0.0906004,1.63877,1.6626,-0.0951096
-1.25849,-1.21344,-0.0888324,1.63852,1.66164,-0.0947957
-1.25862,-1.21361,-0.0878797,1.63828,1.66062,-0.0944499
-1.25876,-1.21376,-0.0869746,1.63804,1.65946,-0.0940761
-1.25889,-1.21393,-0.0856787,1.63779,1.65824,-0.0936563
-1.25903,-1.21408,-0.0857558,1.63755,1.65699,-0.0932612
-1.25916,-1.21422,-0.0858292,1.63731,1.65574,-0.0928896
-1.25929,-1.21437,-0.0842997,1.63706,1.65446,-0.0924601
-1.25943,-1.21454,-0.0835736,1.63682,1.6533,-0.0920158
-1.25956,-1.21469,-0.08332,1.63658,1.65222,-0.091581
-1.25969,-1.2148,-0.0814799,1.63633,1.6512,-0.091076
-1.25983,-1.21495,-0.0813309,1.63609,1.65036,-0.0905887
-1.25996,-1.21512,-0.0803171,1.63584,1.64969,-0.0900751
-1.26009,-1.21527,-0.0806624,1.6356,1.64911,-0.0896045
-1.26023,-1.21538,-0.079682,1.63535,1.6487,-0.0891084
-1.26036,-1.21553,-0.07846,1.63511,1.64847,-0.088576
-1.26049,-1.21567,-0.0775897,1.63487,1.64838,-0.0880266
-1.26062,-1.21579,-0.0776353,1.63462,1.64838,-0.0875071
-1.26076,-1.21591,-0.0760794,1.63438,1.6485,-0.0869357
-1.26089,-1.21605,-0.0753282,1.63413,1.64867,-0.0863553
-1.26102,-1.21617,-0.0738877,1.63388,1.64888,-0.0857319
-1.26115,-1.21628,-0.0736822,1.63364,1.64902,-0.0851295
-1.26129,-1.2164,-0.0739231,1.63339,1.64914,-0.0845691
-1.26142,-1.21652,-0.0732798,1.63315,1.64926,-0.0840047
-1.26155,-1.21663,-0.0710695,1.6329,1.64937,-0.0833579
-1.26168,-1.21672,-0.0705688,1.63266,1.64946,-0.0827185
-1.26181,-1.21684,-0.0689302,1.63241,1.64958,-0.082029
-1.26194,-1.21692,-0.0673735,1.63216,1.64966,-0.0812963
-1.26208,-1.21701,-0.0651677,1.63192,1.64975,-0.0804898
-1.26221,-1.21713,-0.0646714,1.63167,1.64987,-0.0796989
-1.26234,-1.21719,-0.0628915,1.63143,1.64992,-0.0788585
-1.26247,-1.21727,-0.0609099,1.63118,1.65001,-0.0779611
-1.2626,-1.21733,-0.0581552,1.63093,1.65007,-0.0769708
-1.26273,-1.21739,-0.0580094,1.63068,1.6501,-0.0760227
-1.26286,-1.21751,-0.0565627,1.63044,1.65022,-0.0750497
-1.26299,-1.21756,-0.0560605,1.63019,1.65024,-0.0741003
-1.26312,-1.21762,-0.0560195,1.62994,1.65027,-0.0731962
-1.26325,-1.21768,-0.0539454,1.6297,1.6503,-0.0722337
-1.26338,-1.21771,-0.0527018,1.62945,1.6503,-0.0712571
-1.26351,-1.2178,-0.0519565,1.6292,1.65036,-0.0702921
-1.26364,-1.21783,-0.0493587,1.62895,1.65036,-0.0692454
-1.26377,-1.21788,-0.0499435,1.6287,1.65039,-0.0682803
-1.2639,-1.21794,-0.0502084,1.62846,1.65039,-0.0673767
-1.26403,-1.218,-0.05046,1.62821,1.65036,-0.0665309
-1.26416,-1.21806,-0.047937,1.62796,1.65036,-0.0656012
-1.26429,-1.21812,-0.0469939,1.62771,1.6503,-0.0646708
-1.26442,-1.21817,-0.0458071,1.62746,1.65027,-0.0637276
-1.26455,-1.21826,-0.0438075,1.62721,1.65024,-0.0627316
-1.26468,-1.21829,-0.0439431,1.62696,1.6501,-0.0617922
-1.2648,-1.21835,-0.044508,1.62672,1.65001,-0.060928
-1.26493,-1.21844,-0.0425733,1.62647,1.64992,-0.0600103
-1.26506,-1.21852,-0.0432067,1.62622,1.64984,-0.0591701
-1.26519,-1.21858,-0.0422093,1.62597,1.64972,-0.058322
-1.26532,-1.21867,-0.0431516,1.62572,1.6496,-0.0575635
-1.26545,-1.21876,-0.0424477,1.62547,1.64949,-0.0568077
-1.26558,-1.21884,-0.0430874,1.62522,1.64929,-0.0561217
-1.2657,-1.21893,-0.0428228,1.62497,1.64914,-0.0554568
-1.26583,-1.21902,-0.0430076,1.62472,1.64897,-0.0548343
-1.26596,-1.21913,-0.0436193,1.62447,1.64882,-0.0542736
-1.26609,-1.21925,-0.0449272,1.62422,1.64865,-0.0538062
-1.26621,-1.21934,-0.0466058,1.62397,1.64838,-0.0534462
-1.26634,-1.21948,-0.0470376,1.62372,1.64818,-0.0531258
-1.26647,-1.2196,-0.0486107,1.62347,1.64792,-0.0529
-1.2666,-1.21969,-0.0496691,1.62322,1.64769,-0.0527385
-1.26672,-1.21977,-0.0506745,1.62296,1.64742,-0.0526353
-1.26685,-1.21989,-0.0504667,1.62271,1.64719,-0.0525269
-1.26698,-1.21998,-0.0523045,1.62246,1.6469,-0.0525157
-1.2671,-1.22009,-0.0531781,1.62221,1.64661,-0.0525489
-1.26723,-1.22021,-0.0540081,1.62196,1.64632,-0.0526218
-1.26736,-1.22033,-0.0556688,1.62171,1.64597,-0.0527742
-1.26748,-1.22044,-0.0568104,1.62146,1.64556,-0.052976
-1.26761,-1.22056,-0.0578949,1.6212,1.64507,-0.0532219
-1.26773,-1.2207,-0.0593612,1.62095,1.64455,-0.0535289
-1.26786,-1.22082,-0.0603182,1.6207,1.64391,-0.0538684
-1.26799,-1.22094,-0.0616634,1.62045,1.64327,-0.0542581
-1.26811,-1.22108,-0.0625052,1.6202,1.6426,-0.0546705
-1.26824,-1.2212,-0.0633049,1.61994,1.64187,-0.0551022
-1.26836,-1.22134,-0.0640647,1.61969,1.64106,-0.0555503
-1.26849,-1.22149,-0.0639142,1.61944,1.64024,-0.0559685
-1.26861,-1.22161,-0.0642074,1.61918,1.63937,-0.0563805
-1.26874,-1.22172,-0.064922,1.61893,1.63844,-0.0568075
-1.26886,-1.2221,-0.0660371,1.61868,1.636,-0.057269
-1.26899,-1.22222,-0.0666602,1.61842,1.63524,-0.0577386
-1.26911,-1.22236,-0.0676883,1.61817,1.63457,-0.0582361
-1.26924,-1.22248,-0.0661937,1.61792,1.63399,-0.0586339
-1.26936,-1.22256,-0.066809,1.61766,1.6335,-0.0590427
-1.26949,-1.22268,-0.0669575,1.61741,1.63315,-0.0594384
-1.26961,-1.2228,-0.0670985,1.61716,1.63292,-0.0598214
-1.26974,-1.22291,-0.0672324,1.6169,1.63277,-0.060192
-1.26986,-1.223,-0.0669236,1.61665,1.63271,-0.0605286
-1.26998,-1.22315,-0.0659033,1.61639,1.6328,-0.0607973
-1.27011,-1.22323,-0.0660971,1.61614,1.63289,-0.0610623
-1.27023,-1.22332,-0.065845,1.61588,1.633,-0.0613014
-1.27035,-1.22347,-0.0664777,1.61563,1.63318,-0.0615602
-1.27048,-1.22355,-0.0666427,1.61537,1.63327,-0.0618144
-1.2706,-1.22364,-0.0663634,1.61512,1.63335,-0.0620418
-1.27072,-1.22376,-0.0653711,1.61486,1.63347,-0.0622083
-1.27085,-1.22384,-0.0644285,1.61461,1.63356,-0.0623193
-1.27097,-1.22393,-0.063533,1.61435,1.63364,-0.06238
-1.27109,-1.22402,-0.0631184,1.6141,1.63373,-0.0624169
-1.27122,-1.22411,-0.0618523,1.61384,1.63382,-0.0623887
-1.27134,-1.22416,-0.0618125,1.61359,1.63388,-0.0623599
-1.27146,-1.22425,-0.0594487,1.61333,1.63396,-0.0622143
-1.27158,-1.22431,-0.0599651,1.61307,1.63402,-0.0621018
-1.27171,-1.2244,-0.0588567,1.61282,1.63411,-0.0619396
-1.27183,-1.22448,-0.0594027,1.61256,1.6342,-0.0618127
-1.27195,-1.2246,-0.0599215,1.61231,1.63431,-0.0617182
-1.27207,-1.22466,-0.0583791,1.61205,1.63437,-0.0615512
-1.27219,-1.22475,-0.0585129,1.61179,1.63446,-0.0613993
-1.27232,-1.22483,-0.0586401,1.61153,1.63454,-0.0612614
-1.27244,-1.22492,-0.058034,1.61128,1.63463,-0.0611
-1.27256,-1.22498,-0.0581851,1.61102,1.63466,-0.0609542
-1.27268,-1.22509,-0.0587647,1.61076,1.63478,-0.0608448
-1.2728,-1.22515,-0.0577163,1.61051,1.63484,-0.0606883
-1.27292,-1.22527,-0.0583194,1.61025,1.63492,-0.0605699
-1.27304,-1.22536,-0.0584562,1.60999,1.63498,-0.0604642
-1.27316,-1.22544,-0.0578593,1.60973,1.63507,-0.060334
-1.27328,-1.22556,-0.0584552,1.60948,1.63516,-0.06024
-1.27341,-1.22565,-0.0594575,1.60922,1.63518,-0.0602009
-1.27353,-1.22576,-0.0588105,1.60896,1.63527,-0.0601314
-1.27365,-1.22588,-0.059795,1.6087,1.63533,-0.0601146
-1.27377,-1.226,-0.059858,1.60844,1.63536,-0.0601017
-1.27389,-1.22608,-0.0612262,1.60818,1.63539,-0.060158
-1.27401,-1.22623,-0.062526,1.60793,1.63545,-0.0602764
-1.27413,-1.22634,-0.0628886,1.60767,1.63547,-0.060407
-1.27425,-1.22646,-0.0636692,1.60741,1.63547,-0.0605701
-1.27437,-1.22658,-0.0651376,1.60715,1.63545,-0.0607985
-1.27449,-1.22672,-0.0665325,1.60689,1.63545,-0.0610852
-1.2746,-1.22687,-0.0682939,1.60663,1.63545,-0.0614456
-1.27472,-1.22701,-0.0692403,1.60637,1.63542,-0.0618353
-1.27484,-1.22716,-0.0713024,1.60611,1.63539,-0.0623087
-1.27496,-1.2273,-0.0728252,1.60585,1.63533,-0.0628345
-1.27508,-1.22745,-0.074708,1.60559,1.63527,-0.0634282
-1.2752,-1.22759,-0.0760606,1.60533,1.63518,-0.0640598
-1.27532,-1.22774,-0.0773455,1.60507,1.6351,-0.0647241
-1.27544,-1.22791,-0.0790023,1.60481,1.63498,-0.065438
-1.27556,-1.22806,-0.0801402,1.60455,1.63486,-0.0661731
-1.27567,-1.22823,-0.0816572,1.60429,1.63475,-0.0669473
-1.27579,-1.22841,-0.0842614,1.60403,1.63463,-0.067813
-1.27591,-1.22861,-0.0855724,1.60377,1.63452,-0.068701
-1.27603,-1.22882,-0.087254,1.60351,1.63437,-0.0696286
-1.27615,-1.22899,-0.0900144,1.60325,1.6342,-0.0706479
-1.27626,-1.22919,-0.0922007,1.60298,1.63402,-0.0717256
-1.27638,-1.22943,-0.0938416,1.60272,1.63388,-0.0728314
-1.2765,-1.22963,-0.0967088,1.60246,1.63364,-0.0740252
-1.27662,-1.22986,-0.0985604,1.6022,1.63335,-0.075252
-1.27673,-1.23007,-0.100319,1.60194,1.63312,-0.0765054
-1.27685,-1.23027,-0.101264,1.60168,1.6328,-0.0777433
-1.27697,-1.23053,-0.10376,1.60142,1.63254,-0.0790441
-1.27709,-1.23076,-0.104823,1.60115,1.63219,-0.080333
-1.2772,-1.23103,-0.107868,1.60089,1.63181,-0.0817098
-1.27732,-1.23123,-0.110324,1.60063,1.63143,-0.0831405
-1.27744,-1.23149,-0.111931,1.60037,1.631,-0.08458
-1.27755,-1.23172,-0.113894,1.6001,1.63059,-0.0860457
-1.27767,-1.23196,-0.115758,1.59984,1.63007,-0.0875314
-1.27778,-1.23219,-0.117821,1.59958,1.62946,-0.0890458
-1.2779,-1.23245,-0.119779,1.59931,1.62879,-0.0905825
-1.27802,-1.23271,-0.120914,1.59905,1.62815,-0.0920991
-1.27813,-1.23297,-0.121555,1.59879,1.62739,-0.0935719
-1.27825,-1.23318,-0.122164,1.59852,1.62667,-0.0950015
-1.27836,-1.23338,-0.123615,1.59826,1.62597,-0.0964322
-1.27848,-1.23358,-0.124558,1.598,1.62521,-0.0978384
-1.27859,-1.23382,-0.125453,1.59773,1.62437,-0.0992192
-1.27871,-1.23405,-0.125141,1.59747,1.6235,-0.100515
-1.27882,-1.23422,-0.125571,1.59721,1.62265,-0.101768
-1.27894,-1.23446,-0.126851,1.59694,1.62184,-0.103022
-1.27905,-1.23466,-0.127196,1.59668,1.62094,-0.104231
-1.27917,-1.23486,-0.127959,1.59641,1.62009,-0.105417
-1.27928,-1.2351,-0.128248,1.59615,1.61943,-0.106559
-1.2794,-1.2353,-0.128087,1.59588,1.61879,-0.107635
-1.27951,-1.23547,-0.128806,1.59562,1.61815,-0.108694
-1.27963,-1.23568,-0.128325,1.59535,1.61765,-0.109675
-1.27974,-1.23585,-0.12816,1.59509,1.61722,-0.1106
-1.27986,-1.23603,-0.127276,1.59482,1.61687,-0.111433
-1.27997,-1.2362,-0.125564,1.59456,1.61658,-0.11214
-1.28008,-1.23635,-0.125246,1.59429,1.61634,-0.112795
-1.2802,-1.23652,-0.123345,1.59403,1.61623,-0.113323
-1.28031,-1.23667,-0.12183,1.59376,1.61614,-0.113748
-1.28042,-1.23684,-0.120826,1.59349,1.61614,-0.114102
-1.28054,-1.23699,-0.119437,1.59323,1.6162,-0.114369
-1.28065,-1.23713,-0.117826,1.59296,1.61632,-0.114542
-1.28076,-1.23725,-0.117023,1.5927,1.6164,-0.114666
-1.28088,-1.23739,-0.115096,1.59243,1.61655,-0.114687
-1.28099,-1.23754,-0.11283,1.59216,1.61672,-0.114594
-1.2811,-1.23762,-0.110678,1.5919,1.61684,-0.114398
-1.28121,-1.23777,-0.109069,1.59163,1.61698,-0.114132
-1.28133,-1.23789,-0.106378,1.59136,1.6171,-0.113744
-1.28144,-1.23797,-0.104984,1.5911,1.61719,-0.113306
-1.28155,-1.23809,-0.103223,1.59083,1.6173,-0.112802
-1.28166,-1.23818,-0.101551,1.59056,1.61739,-0.11224
-1.28178,-1.23826,-0.0999624,1.59029,1.61748,-0.111626
-1.28189,-1.23838,-0.0984532,1.59003,1.61759,-0.110967
-1.282,-1.2385,-0.0954204,1.58976,1.61771,-0.11019
-1.28211,-1.23858,-0.0906493,1.58949,1.61777,-0.109213
-1.28222,-1.23867,-0.0880067,1.58922,1.61783,-0.108152
-1.28233,-1.23876,-0.0866591,1.58895,1.61789,-0.107078
-1.28245,-1.23888,-0.083053,1.58869,1.61797,-0.105877
-1.28256,-1.23893,-0.0816624,1.58842,1.61797,-0.104666
-1.28267,-1.23902,-0.0803413,1.58815,1.61797,-0.10345
-1.28278,-1.23911,-0.0782141,1.58788,1.618,-0.102188
-1.28289,-1.2392,-0.0766293,1.58761,1.61797,-0.10091
-1.283,-1.23925,-0.0727978,1.58734,1.61791,-0.0995043
-1.28311,-1.23931,-0.0691579,1.58707,1.61783,-0.097987
-1.28322,-1.23937,-0.0687528,1.5868,1.61771,-0.0965253
-1.28333,-1.23946,-0.0680772,1.58653,1.61759,-0.0951029
-1.28344,-1.23951,-0.0654002,1.58626,1.61739,-0.0936177
-1.28355,-1.23957,-0.0648922,1.586,1.61713,-0.0921815
-1.28366,-1.23966,-0.0639736,1.58573,1.61684,-0.0907711
-1.28377,-1.23972,-0.0622286,1.58546,1.61649,-0.0893439
-1.28388,-1.23978,-0.0618792,1.58519,1.61605,-0.0879707
-1.28399,-1.23986,-0.0622741,1.58492,1.61562,-0.0866859
-1.2841,-1.23992,-0.0614863,1.58465,1.61509,-0.0854259
-1.28421,-1.23998,-0.058412,1.58437,1.61448,-0.0840752
-1.28432,-1.24007,-0.0582535,1.5841,1.61384,-0.0827841
-1.28443,-1.24015,-0.0556315,1.58383,1.61309,-0.0814265
-1.28454,-1.24021,-0.055612,1.58356,1.61224,-0.0801358
-1.28465,-1.2403,-0.0539943,1.58329,1.61131,-0.0788287
-1.28475,-1.24039,-0.0515854,1.58302,1.61033,-0.0774665
-1.28486,-1.2405,-0.049733,1.58275,1.60916,-0.0760798
-1.28497,-1.24059,-0.0500083,1.58248,1.60806,-0.0747763
-1.28508,-1.24071,-0.0509968,1.58221,1.60692,-0.0735873
-1.28519,-1.24079,-0.0503368,1.58193,1.60559,-0.0724248
-1.2853,-1.24094,-0.0501459,1.58166,1.60431,-0.0713108
-1.2854,-1.24103,-0.0504006,1.58139,1.603,-0.0702653
-1.28551,-1.24114,-0.0513695,1.58112,1.60178,-0.0693205
-1.28562,-1.24126,-0.0518538,1.58085,1.6007,-0.0684472
-1.28573,-1.24138,-0.0531861,1.58057,1.59966,-0.0676841
-1.28584,-1.24149,-0.0540157,1.5803,1.59881,-0.0670007
-1.28594,-1.24161,-0.0536408,1.58003,1.598,-0.0663327
-1.28605,-1.24172,-0.0548838,1.57976,1.59736,-0.0657603
-1.28616,-1.24181,-0.0560646,1.57948,1.59689,-0.0652755
-1.28627,-1.24193,-0.0560234,1.57921,1.59654,-0.0648129
-1.28637,-1.24204,-0.056275,1.57894,1.59631,-0.064386
-1.28648,-1.24213,-0.0562233,1.57867,1.59617,-0.0639779
-1.28659,-1.24225,-0.0557381,1.57839,1.59617,-0.0635659
-1.28669,-1.24234,-0.0552771,1.57812,1.5962,-0.0631514
-1.2868,-1.24245,-0.0552753,1.57784,1.59631,-0.0627576
-1.28691,-1.24254,-0.0552735,1.57757,1.59643,-0.0623834
-1.28701,-1.24263,-0.0555626,1.5773,1.59654,-0.0620424
-1.28712,-1.24274,-0.0539475,1.57702,1.59666,-0.0616376
-1.28722,-1.2428,-0.0531399,1.57675,1.59672,-0.0612127
-1.28733,-1.24292,-0.0523727,1.57647,1.59684,-0.0607707
-1.28744,-1.24297,-0.0497541,1.5762,1.59689,-0.0602199
-1.28754,-1.24306,-0.0503192,1.57593,1.59698,-0.0597249
-1.28765,-1.24318,-0.050856,1.57565,1.5971,-0.0592814
-1.28775,-1.24327,-0.051366,1.57538,1.59718,-0.0588857
-1.28786,-1.24335,-0.0487977,1.5751,1.59727,-0.0583813
-1.28796,-1.24341,-0.0482476,1.57483,1.59733,-0.0578746
-1.28807,-1.24347,-0.0485973,1.57455,1.59736,-0.0574107
-1.28817,-1.24356,-0.0492202,1.57428,1.59745,-0.0570012
-1.28828,-1.24361,-0.048649,1.574,1.59748,-0.0565836
-1.28838,-1.2437,-0.0489786,1.57372,1.59753,-0.0562033
-1.28849,-1.24376,-0.0492917,1.57345,1.59756,-0.0558577
-1.28859,-1.24385,-0.0495891,1.57317,1.59762,-0.0555443
-1.28869,-1.24391,-0.0471097,1.5729,1.59762,-0.0551226
-1.2888,-1.24399,-0.045481,1.57262,1.59765,-0.0546405
-1.2889,-1.24405,-0.0462598,1.57234,1.59765,-0.0542215
-1.28901,-1.24414,-0.0469996,1.57207,1.59765,-0.0538604
-1.28911,-1.24422,-0.0474116,1.57179,1.59765,-0.0535379
-1.28921,-1.24431,-0.046204,1.57152,1.59762,-0.0531712
-1.28932,-1.24437,-0.0469466,1.57124,1.59756,-0.05286
-1.28942,-1.24449,-0.047652,1.57096,1.59753,-0.0525996
-1.28953,-1.24457,-0.0487583,1.57068,1.59748,-0.0524075
-1.28963,-1.24466,-0.0493732,1.57041,1.59739,-0.0522558
-1.28973,-1.24478,-0.0483582,1.57013,1.5973,-0.0520609
-1.28983,-1.24486,-0.0482662,1.56985,1.59718,-0.0518712
-1.28994,-1.24498,-0.0493418,1.56957,1.5971,-0.0517447
-1.29004,-1.24507,-0.0483284,1.5693,1.59692,-0.0515739
-1.29014,-1.24518,-0.0494009,1.56902,1.59678,-0.0514653
-1.29025,-1.2453,-0.0488207,1.56874,1.5966,-0.051333
-1.29035,-1.24542,-0.0487056,1.56846,1.59646,-0.0512017
-1.29045,-1.24556,-0.0481601,1.56818,1.59628,-0.0510496
-1.29055,-1.24568,-0.0501132,1.56791,1.59608,-0.0510028
-1.29065,-1.24582,-0.0503696,1.56763,1.59588,-0.0509711
-1.29076,-1.24594,-0.0522122,1.56735,1.59564,-0.0510332
-1.29086,-1.24611,-0.0530905,1.56707,1.59544,-0.051136
-1.29096,-1.24626,-0.0547971,1.56679,1.59518,-0.0513191
-1.29106,-1.24638,-0.0559822,1.56651,1.59486,-0.0515522
-1.29116,-1.24652,-0.056672,1.56623,1.59451,-0.0518082
-1.29126,-1.2467,-0.0577634,1.56595,1.59419,-0.052106
-1.29136,-1.24681,-0.057928,1.56567,1.59381,-0.0523971
-1.29147,-1.24696,-0.0577936,1.56539,1.5934,-0.0526669
-1.29157,-1.2471,-0.0592651,1.56512,1.59294,-0.0529968
-1.29167,-1.24725,-0.0593546,1.56484,1.59245,-0.0533147
-1.29177,-1.24739,-0.0603119,1.56456,1.59189,-0.0536646
-1.29187,-1.24754,-0.0612213,1.56428,1.59134,-0.0540424
-1.29197,-1.24768,-0.0625213,1.56399,1.59073,-0.0544663
-1.29207,-1.24783,-0.0621573,1.56371,1.59,-0.0548509
-1.29217,-1.24798,-0.0629744,1.56343,1.58928,-0.0552571
-1.29227,-1.24809,-0.0633146,1.56315,1.58846,-0.0556599
-1.29237,-1.24827,-0.06451,1.56287,1.58768,-0.0561024
-1.29247,-1.24838,-0.0636104,1.56259,1.5868,-0.0564778
-1.29257,-1.24853,-0.0634827,1.56231,1.58596,-0.0568281
-1.29267,-1.24867,-0.0621983,1.56203,1.58515,-0.0570966
-1.29277,-1.24879,-0.0618505,1.56175,1.58428,-0.0573343
-1.29287,-1.24893,-0.0602116,1.56147,1.58355,-0.0574782
-1.29297,-1.24905,-0.0606899,1.56118,1.58282,-0.0576387
-1.29307,-1.24914,-0.0615805,1.5609,1.58215,-0.0578358
-1.29317,-1.24928,-0.0619903,1.56062,1.5816,-0.0580436
-1.29326,-1.2494,-0.0623797,1.56034,1.58114,-0.0582604
-1.29336,-1.24952,-0.0620227,1.56006,1.5807,-0.0584485
-1.29346,-1.2496,-0.0619744,1.55977,1.58035,-0.0586248
-1.29356,-1.24972,-0.0616377,1.55949,1.58009,-0.0587754
-1.29366,-1.24981,-0.0608817,1.55921,1.57994,-0.0588807
-1.29376,-1.24989,-0.0601636,1.55893,1.57983,-0.0589449
-1.29386,-1.25001,-0.0590452,1.55864,1.57986,-0.0589499
-1.29395,-1.2501,-0.0579828,1.55836,1.57994,-0.0589015
-1.29405,-1.25019,-0.0581364,1.55808,1.58003,-0.0588633
-1.29415,-1.25027,-0.0563926,1.5578,1.58012,-0.0587397
-1.29425,-1.25036,-0.0554627,1.55751,1.58023,-0.0585759
-1.29434,-1.25045,-0.0554516,1.55723,1.58032,-0.0584197
-1.29444,-1.25053,-0.0529698,1.55694,1.58041,-0.0581472
-1.29454,-1.25059,-0.0530833,1.55666,1.58047,-0.057894
-1.29464,-1.25068,-0.0527551,1.55638,1.58055,-0.0576371
-1.29473,-1.25074,-0.0528794,1.55609,1.58061,-0.0573992
-1.29483,-1.25082,-0.0529975,1.55581,1.5807,-0.0571791
-1.29493,-1.25091,-0.0534004,1.55552,1.58079,-0.0569901
-1.29502,-1.25097,-0.0507303,1.55524,1.58084,-0.0566772
-1.29512,-1.25106,-0.0493568,1.55496,1.58093,-0.0563111
-1.29522,-1.25114,-0.049651,1.55467,1.58099,-0.0559781
-1.29531,-1.2512,-0.0506573,1.55439,1.58105,-0.0557121
-1.29541,-1.25129,-0.0500143,1.5541,1.58111,-0.0554272
-1.29551,-1.25138,-0.0482404,1.55382,1.58116,-0.0550679
-1.2956,-1.25144,-0.0493173,1.55353,1.58119,-0.0547803
-1.2957,-1.25152,-0.0471422,1.55325,1.58122,-0.0543984
-1.29579,-1.25161,-0.047111,1.55296,1.58128,-0.0540341
-1.29589,-1.25167,-0.0478082,1.55267,1.58131,-0.0537228
-1.29598,-1.25173,-0.0477437,1.55239,1.58131,-0.0534238
-1.29608,-1.25181,-0.0488454,1.5521,1.58134,-0.0531949
-1.29617,-1.2519,-0.0475661,1.55182,1.58137,-0.0529134
-1.29627,-1.25199,-0.0495489,1.55153,1.58134,-0.0527452
-1.29636,-1.25207,-0.0509965,1.55124,1.58137,-0.0526578
-1.29646,-1.25216,-0.0514994,1.55096,1.58134,-0.0525999
-1.29655,-1.25228,-0.0519772,1.55067,1.58137,-0.0525687
-1.29665,-1.25242,-0.0533034,1.55038,1.58134,-0.0526055
-1.29674,-1.25251,-0.0529641,1.5501,1.58134,-0.0526234
-1.29684,-1.2526,-0.0526418,1.54981,1.58128,-0.0526243
-1.29693,-1.25269,-0.0539348,1.54952,1.58122,-0.0526898
-1.29703,-1.25283,-0.055163,1.54924,1.58122,-0.0528135
-1.29712,-1.25295,-0.0558938,1.54895,1.58119,-0.0529675
-1.29721,-1.25309,-0.0570241,1.54866,1.58119,-0.0531703
-1.29731,-1.25321,-0.058534,1.54837,1.58114,-0.0534385
-1.2974,-1.25333,-0.0602591,1.54809,1.58108,-0.0537796
-1.2975,-1.25347,-0.0607351,1.5478,1.58108,-0.0541273
-1.29759,-1.25362,-0.0623502,1.54751,1.58102,-0.0545385
-1.29768,-1.25376,-0.0635938,1.54722,1.58099,-0.0549912
-1.29778,-1.25391,-0.0650659,1.54693,1.5809,-0.055495
-1.29787,-1.25405,-0.0657376,1.54664,1.58084,-0.0560071
-1.29796,-1.2542,-0.0668119,1.54636,1.58079,-0.0565473
-1.29805,-1.25431,-0.0678324,1.54607,1.5807,-0.0571116
-1.29815,-1.25446,-0.0699648,1.54578,1.58058,-0.0577543
-1.29824,-1.25463,-0.0719907,1.54549,1.5805,-0.0584661
-1.29833,-1.25478,-0.0727522,1.5452,1.58041,-0.0591804
-1.29842,-1.25492,-0.0737665,1.54491,1.58023,-0.0599097
-1.29852,-1.2551,-0.07473,1.54462,1.58012,-0.0606507
-1.29861,-1.25524,-0.0765176,1.54433,1.58,-0.061444
-1.2987,-1.25539,-0.0773436,1.54404,1.5798,-0.062239
-1.29879,-1.25553,-0.0790005,1.54375,1.57959,-0.0630771
-1.29888,-1.25571,-0.0805745,1.54346,1.57942,-0.063952
-1.29898,-1.25588,-0.0811976,1.54317,1.57922,-0.0648143
-1.29907,-1.25603,-0.0830979,1.54288,1.57895,-0.0657284
-1.29916,-1.2562,-0.0849032,1.54259,1.57872,-0.0666872
-1.29925,-1.25638,-0.085746,1.5423,1.57843,-0.0676401
-1.29934,-1.25652,-0.0865467,1.54201,1.57808,-0.0685854
-1.29943,-1.25673,-0.0877434,1.54172,1.5777,-0.0695433
